fips,date,RR,state,code
17,2020-07-08,0.260113725490196,Illinois,IL
26,2020-07-08,0.1897036144578313,Michigan,MI
25,2020-07-08,0.4295,Massachusetts,MA
28,2020-07-08,1.5339268292682922,Mississippi,MS
27,2020-07-08,0.5211137931034481,Minnesota,MN
22,2020-07-08,1.6782968749999998,Louisiana,LA
21,2020-07-08,0.1963125,Kentucky,KY
20,2020-07-08,0.2647619047619047,Kansas,KS
19,2020-07-08,0.9442222222222224,Iowa,IA
23,2020-07-08,0.1199375,Maine,ME
18,2020-07-08,0.4047934782608693,Indiana,IN
36,2020-07-08,0.2905887096774193,New York,NY
8,2020-07-08,0.3117499999999999,Colorado,CO
45,2020-07-08,1.3380434782608694,South Carolina,SC
30,2020-07-08,0.0605785714285714,Montana,MT
32,2020-07-08,0.2464117647058823,Nevada,NV
33,2020-07-08,0.16811,New Hampshire,NH
34,2020-07-08,0.8209523809523809,New Jersey,NJ
35,2020-07-08,0.5056484848484848,New Mexico,NM
37,2020-07-08,0.94502,North Carolina,NC
38,2020-07-08,0.0984150943396226,North Dakota,ND
39,2020-07-08,0.3053863636363636,Ohio,OH
40,2020-07-08,0.3077662337662337,Oklahoma,OK
41,2020-07-08,0.391675,Oregon,OR
44,2020-07-08,0.5519999999999999,Rhode Island,RI
42,2020-07-08,0.2452761194029851,Pennsylvania,PA
46,2020-07-08,0.4706515151515152,South Dakota,SD
49,2020-07-08,0.333448275862069,Utah,UT
55,2020-07-08,0.2955833333333333,Wisconsin,WI
54,2020-07-08,0.1049018181818181,West Virginia,WV
53,2020-07-08,0.4978076923076923,Washington,WA
56,2020-07-08,0.2252173913043478,Wyoming,WY
50,2020-07-08,0.0217642857142857,Vermont,VT
31,2020-07-08,0.3035440860215053,Nebraska,NE
48,2020-07-08,0.6122874015748031,Texas,TX
47,2020-07-08,0.6393368421052633,Tennessee,TN
51,2020-07-08,0.7025616541353384,Virginia,VA
4,2020-07-09,3.0210000000000004,Arizona,AZ
17,2020-07-09,0.2512843137254902,Illinois,IL
5,2020-07-09,1.169153333333333,Arkansas,AR
6,2020-07-09,0.7686379310344826,California,CA
8,2020-07-09,0.3082812499999999,Colorado,CO
10,2020-07-09,1.205,Delaware,DE
11,2020-07-09,1.15,District Of Columbia,DC
12,2020-07-09,1.3619402985074631,Florida,FL
13,2020-07-09,1.072748427672956,Georgia,GA
16,2020-07-09,0.3576818181818181,Idaho,ID
1,2020-07-09,1.7643432835820896,Alabama,AL
25,2020-07-09,0.3990714285714286,Massachusetts,MA
18,2020-07-09,0.396336956521739,Indiana,IN
27,2020-07-09,0.5090666666666667,Minnesota,MN
26,2020-07-09,0.1868686746987951,Michigan,MI
24,2020-07-09,0.7168749999999998,Maryland,MD
29,2020-07-09,0.2574121739130435,Missouri,MO
23,2020-07-09,0.1167499999999999,Maine,ME
22,2020-07-09,1.6848437499999998,Louisiana,LA
21,2020-07-09,0.1972441666666667,Kentucky,KY
20,2020-07-09,0.257902857142857,Kansas,KS
28,2020-07-09,1.5344024390243898,Mississippi,MS
19,2020-07-09,0.9247171717171716,Iowa,IA
36,2020-07-09,0.2773258064516128,New York,NY
9,2020-07-09,0.54,Connecticut,CT
45,2020-07-09,1.3545652173913043,South Carolina,SC
42,2020-07-09,0.2397671641791045,Pennsylvania,PA
33,2020-07-09,0.1612,New Hampshire,NH
34,2020-07-09,0.7804761904761905,New Jersey,NJ
35,2020-07-09,0.5006969696969698,New Mexico,NM
37,2020-07-09,0.941766,North Carolina,NC
38,2020-07-09,0.1001132075471698,North Dakota,ND
39,2020-07-09,0.3024204545454546,Ohio,OH
40,2020-07-09,0.3087922077922078,Oklahoma,OK
41,2020-07-09,0.4002222222222222,Oregon,OR
44,2020-07-09,0.54,Rhode Island,RI
49,2020-07-09,0.3275862068965516,Utah,UT
32,2020-07-09,0.2515882352941176,Nevada,NV
47,2020-07-09,0.6501263157894739,Tennessee,TN
46,2020-07-09,0.4666969696969697,South Dakota,SD
31,2020-07-09,0.2871720430107527,Nebraska,NE
56,2020-07-09,0.2229130434782608,Wyoming,WY
55,2020-07-09,0.2967916666666667,Wisconsin,WI
54,2020-07-09,0.1078236363636363,West Virginia,WV
30,2020-07-09,0.0623125,Montana,MT
53,2020-07-09,0.505597435897436,Washington,WA
51,2020-07-09,0.6804721804511279,Virginia,VA
50,2020-07-09,0.0209,Vermont,VT
48,2020-07-09,0.6326456692913386,Texas,TX
29,2020-07-10,0.2578973913043477,Missouri,MO
1,2020-07-10,1.7537462686567162,Alabama,AL
4,2020-07-10,3.013333333333333,Arizona,AZ
5,2020-07-10,1.1696053333333334,Arkansas,AR
6,2020-07-10,0.7825862068965519,California,CA
8,2020-07-10,0.302728125,Colorado,CO
10,2020-07-10,1.145,Delaware,DE
11,2020-07-10,1.1,District Of Columbia,DC
12,2020-07-10,1.3923880597014924,Florida,FL
13,2020-07-10,1.086647798742138,Georgia,GA
16,2020-07-10,0.366840909090909,Idaho,ID
18,2020-07-10,0.3878369565217393,Indiana,IN
22,2020-07-10,1.7020312500000003,Louisiana,LA
17,2020-07-10,0.2457970588235294,Illinois,IL
26,2020-07-10,0.1839518072289156,Michigan,MI
24,2020-07-10,0.6873999999999999,Maryland,MD
23,2020-07-10,0.111625,Maine,ME
27,2020-07-10,0.4963172413793106,Minnesota,MN
21,2020-07-10,0.1982258333333334,Kentucky,KY
20,2020-07-10,0.2543238095238095,Kansas,KS
19,2020-07-10,0.910080808080808,Iowa,IA
28,2020-07-10,1.5328048780487806,Mississippi,MS
9,2020-07-10,0.50375,Connecticut,CT
25,2020-07-10,0.3739285714285714,Massachusetts,MA
30,2020-07-10,0.0650071428571428,Montana,MT
44,2020-07-10,0.5120000000000001,Rhode Island,RI
48,2020-07-10,0.6511102362204723,Texas,TX
32,2020-07-10,0.2585294117647058,Nevada,NV
33,2020-07-10,0.15209,New Hampshire,NH
34,2020-07-10,0.7376190476190477,New Jersey,NJ
35,2020-07-10,0.4972424242424242,New Mexico,NM
36,2020-07-10,0.2642725806451613,New York,NY
38,2020-07-10,0.1028490566037736,North Dakota,ND
39,2020-07-10,0.2979545454545454,Ohio,OH
40,2020-07-10,0.3096493506493507,Oklahoma,OK
41,2020-07-10,0.4057777777777777,Oregon,OR
42,2020-07-10,0.2352,Pennsylvania,PA
37,2020-07-10,0.9404399999999998,North Carolina,NC
56,2020-07-10,0.2214782608695652,Wyoming,WY
45,2020-07-10,1.3689130434782606,South Carolina,SC
55,2020-07-10,0.2983611111111109,Wisconsin,WI
54,2020-07-10,0.1111036363636363,West Virginia,WV
53,2020-07-10,0.5143589743589744,Washington,WA
51,2020-07-10,0.6603030075187971,Virginia,VA
31,2020-07-10,0.2724516129032258,Nebraska,NE
49,2020-07-10,0.323103448275862,Utah,UT
47,2020-07-10,0.6625368421052633,Tennessee,TN
46,2020-07-10,0.4607575757575758,South Dakota,SD
50,2020-07-10,0.0208214285714285,Vermont,VT
17,2020-07-11,0.2409078431372549,Illinois,IL
5,2020-07-11,1.1685359999999998,Arkansas,AR
6,2020-07-11,0.7927758620689654,California,CA
8,2020-07-11,0.301546875,Colorado,CO
9,2020-07-11,0.47,Connecticut,CT
30,2020-07-11,0.0681107142857142,Montana,MT
11,2020-07-11,1.04,District Of Columbia,DC
12,2020-07-11,1.4216417910447765,Florida,FL
13,2020-07-11,1.0985031446540878,Georgia,GA
16,2020-07-11,0.3778636363636364,Idaho,ID
1,2020-07-11,1.7440447761194031,Alabama,AL
4,2020-07-11,3.0013333333333327,Arizona,AZ
20,2020-07-11,0.2523809523809524,Kansas,KS
21,2020-07-11,0.2023583333333333,Kentucky,KY
22,2020-07-11,1.7243749999999998,Louisiana,LA
23,2020-07-11,0.1069374999999999,Maine,ME
24,2020-07-11,0.6604166666666668,Maryland,MD
25,2020-07-11,0.3487142857142857,Massachusetts,MA
26,2020-07-11,0.1811927710843374,Michigan,MI
27,2020-07-11,0.4877563218390806,Minnesota,MN
28,2020-07-11,1.5299878048780484,Mississippi,MS
18,2020-07-11,0.3794239130434784,Indiana,IN
19,2020-07-11,0.8945353535353532,Iowa,IA
29,2020-07-11,0.2582086956521738,Missouri,MO
38,2020-07-11,0.1058679245283018,North Dakota,ND
31,2020-07-11,0.2587096774193548,Nebraska,NE
33,2020-07-11,0.14459,New Hampshire,NH
34,2020-07-11,0.698095238095238,New Jersey,NJ
35,2020-07-11,0.4957575757575757,New Mexico,NM
36,2020-07-11,0.2514774193548387,New York,NY
37,2020-07-11,0.93835,North Carolina,NC
10,2020-07-11,1.1,Delaware,DE
39,2020-07-11,0.294409090909091,Ohio,OH
40,2020-07-11,0.310961038961039,Oklahoma,OK
41,2020-07-11,0.412138888888889,Oregon,OR
44,2020-07-11,0.4819999999999999,Rhode Island,RI
32,2020-07-11,0.264235294117647,Nevada,NV
42,2020-07-11,0.2305373134328357,Pennsylvania,PA
47,2020-07-11,0.6718947368421052,Tennessee,TN
48,2020-07-11,0.6707598425196851,Texas,TX
49,2020-07-11,0.3179310344827586,Utah,UT
50,2020-07-11,0.0207428571428571,Vermont,VT
51,2020-07-11,0.6418488721804518,Virginia,VA
53,2020-07-11,0.5209205128205128,Washington,WA
54,2020-07-11,0.1146127272727272,West Virginia,WV
55,2020-07-11,0.2993347222222221,Wisconsin,WI
56,2020-07-11,0.2196521739130434,Wyoming,WY
45,2020-07-11,1.3858695652173914,South Carolina,SC
46,2020-07-11,0.4546363636363636,South Dakota,SD
12,2020-07-12,1.454925373134328,Florida,FL
11,2020-07-12,0.99,District Of Columbia,DC
10,2020-07-12,1.05,Delaware,DE
9,2020-07-12,0.43625,Connecticut,CT
1,2020-07-12,1.73879104477612,Alabama,AL
6,2020-07-12,0.8026206896551727,California,CA
5,2020-07-12,1.1664146666666666,Arkansas,AR
4,2020-07-12,2.986,Arizona,AZ
13,2020-07-12,1.10833962264151,Georgia,GA
8,2020-07-12,0.3000312499999999,Colorado,CO
16,2020-07-12,0.3880318181818182,Idaho,ID
21,2020-07-12,0.2079816666666666,Kentucky,KY
18,2020-07-12,0.3703152173913042,Indiana,IN
19,2020-07-12,0.8808484848484848,Iowa,IA
20,2020-07-12,0.2481809523809524,Kansas,KS
22,2020-07-12,1.740625,Louisiana,LA
23,2020-07-12,0.10175,Maine,ME
24,2020-07-12,0.63625,Maryland,MD
25,2020-07-12,0.3245714285714285,Massachusetts,MA
26,2020-07-12,0.1797457831325302,Michigan,MI
27,2020-07-12,0.4792436781609197,Minnesota,MN
28,2020-07-12,1.5320487804878045,Mississippi,MS
29,2020-07-12,0.2592765217391304,Missouri,MO
56,2020-07-12,0.2191304347826087,Wyoming,WY
17,2020-07-12,0.2357911764705882,Illinois,IL
44,2020-07-12,0.4459999999999999,Rhode Island,RI
40,2020-07-12,0.3120974025974026,Oklahoma,OK
39,2020-07-12,0.2923693181818181,Ohio,OH
38,2020-07-12,0.1100377358490565,North Dakota,ND
37,2020-07-12,0.93677,North Carolina,NC
32,2020-07-12,0.2685294117647059,Nevada,NV
35,2020-07-12,0.4912121212121212,New Mexico,NM
34,2020-07-12,0.6580952380952381,New Jersey,NJ
33,2020-07-12,0.1377799999999999,New Hampshire,NH
41,2020-07-12,0.4175833333333333,Oregon,OR
36,2020-07-12,0.2401370967741935,New York,NY
42,2020-07-12,0.2259313432835821,Pennsylvania,PA
30,2020-07-12,0.0719125,Montana,MT
45,2020-07-12,1.4049999999999996,South Carolina,SC
46,2020-07-12,0.4430454545454546,South Dakota,SD
47,2020-07-12,0.6826000000000001,Tennessee,TN
49,2020-07-12,0.3148275862068966,Utah,UT
50,2020-07-12,0.0206642857142857,Vermont,VT
51,2020-07-12,0.6242300751879698,Virginia,VA
53,2020-07-12,0.5272435897435899,Washington,WA
54,2020-07-12,0.1170181818181818,West Virginia,WV
55,2020-07-12,0.3020652777777778,Wisconsin,WI
31,2020-07-12,0.2476666666666666,Nebraska,NE
48,2020-07-12,0.6912047244094489,Texas,TX
12,2020-07-13,1.4925373134328357,Florida,FL
11,2020-07-13,0.94,District Of Columbia,DC
10,2020-07-13,1.005,Delaware,DE
8,2020-07-13,0.2921406250000001,Colorado,CO
29,2020-07-13,0.2608182608695653,Missouri,MO
5,2020-07-13,1.1623200000000002,Arkansas,AR
4,2020-07-13,2.962666666666667,Arizona,AZ
1,2020-07-13,1.7344179104477613,Alabama,AL
13,2020-07-13,1.1205911949685536,Georgia,GA
6,2020-07-13,0.8112413793103449,California,CA
16,2020-07-13,0.3984090909090909,Idaho,ID
25,2020-07-13,0.3032142857142857,Massachusetts,MA
18,2020-07-13,0.3623032608695652,Indiana,IN
17,2020-07-13,0.2309215686274509,Illinois,IL
26,2020-07-13,0.1776903614457831,Michigan,MI
24,2020-07-13,0.612625,Maryland,MD
23,2020-07-13,0.096,Maine,ME
27,2020-07-13,0.4703333333333334,Minnesota,MN
21,2020-07-13,0.2107216666666667,Kentucky,KY
20,2020-07-13,0.2437142857142857,Kansas,KS
19,2020-07-13,0.8645151515151515,Iowa,IA
28,2020-07-13,1.530487804878049,Mississippi,MS
9,2020-07-13,0.40625,Connecticut,CT
22,2020-07-13,1.7575000000000005,Louisiana,LA
30,2020-07-13,0.0752839285714285,Montana,MT
44,2020-07-13,0.408,Rhode Island,RI
56,2020-07-13,0.2166521739130434,Wyoming,WY
40,2020-07-13,0.313025974025974,Oklahoma,OK
39,2020-07-13,0.2905715909090908,Ohio,OH
38,2020-07-13,0.1147924528301886,North Dakota,ND
37,2020-07-13,0.9334500000000006,North Carolina,NC
32,2020-07-13,0.2736470588235294,Nevada,NV
34,2020-07-13,0.6223809523809524,New Jersey,NJ
33,2020-07-13,0.12957,New Hampshire,NH
41,2020-07-13,0.4236944444444444,Oregon,OR
36,2020-07-13,0.228258064516129,New York,NY
42,2020-07-13,0.2217074626865671,Pennsylvania,PA
35,2020-07-13,0.4892727272727273,New Mexico,NM
45,2020-07-13,1.423478260869565,South Carolina,SC
48,2020-07-13,0.7128267716535429,Texas,TX
55,2020-07-13,0.3051041666666666,Wisconsin,WI
54,2020-07-13,0.1183636363636363,West Virginia,WV
53,2020-07-13,0.5324871794871794,Washington,WA
51,2020-07-13,0.6091586466165413,Virginia,VA
31,2020-07-13,0.2373763440860214,Nebraska,NE
49,2020-07-13,0.3117241379310344,Utah,UT
47,2020-07-13,0.6965684210526318,Tennessee,TN
46,2020-07-13,0.4290151515151514,South Dakota,SD
50,2020-07-13,0.0205857142857142,Vermont,VT
17,2020-07-14,0.226392156862745,Illinois,IL
4,2020-07-14,2.9373333333333336,Arizona,AZ
5,2020-07-14,1.1634520000000008,Arkansas,AR
6,2020-07-14,0.8172931034482761,California,CA
8,2020-07-14,0.28203125,Colorado,CO
10,2020-07-14,0.96,Delaware,DE
11,2020-07-14,0.89,District Of Columbia,DC
12,2020-07-14,1.5280597014925374,Florida,FL
13,2020-07-14,1.1283710691823898,Georgia,GA
16,2020-07-14,0.4062727272727273,Idaho,ID
1,2020-07-14,1.7328358208955223,Alabama,AL
28,2020-07-14,1.5278170731707317,Mississippi,MS
20,2020-07-14,0.2394380952380952,Kansas,KS
21,2020-07-14,0.2143524999999999,Kentucky,KY
22,2020-07-14,1.7742187500000004,Louisiana,LA
23,2020-07-14,0.09151875,Maine,ME
29,2020-07-14,0.261166956521739,Missouri,MO
24,2020-07-14,0.5878750000000001,Maryland,MD
25,2020-07-14,0.283,Massachusetts,MA
26,2020-07-14,0.1743975903614457,Michigan,MI
27,2020-07-14,0.4606287356321839,Minnesota,MN
18,2020-07-14,0.3545478260869565,Indiana,IN
19,2020-07-14,0.8440909090909089,Iowa,IA
36,2020-07-14,0.2182967741935483,New York,NY
9,2020-07-14,0.38125,Connecticut,CT
45,2020-07-14,1.443913043478261,South Carolina,SC
32,2020-07-14,0.2785294117647059,Nevada,NV
33,2020-07-14,0.12247,New Hampshire,NH
34,2020-07-14,0.5895238095238096,New Jersey,NJ
35,2020-07-14,0.4864545454545456,New Mexico,NM
37,2020-07-14,0.93116,North Carolina,NC
38,2020-07-14,0.1188490566037736,North Dakota,ND
39,2020-07-14,0.2887852272727274,Ohio,OH
40,2020-07-14,0.3144025974025974,Oklahoma,OK
41,2020-07-14,0.4310277777777778,Oregon,OR
44,2020-07-14,0.3736,Rhode Island,RI
31,2020-07-14,0.2272043010752688,Nebraska,NE
42,2020-07-14,0.218417910447761,Pennsylvania,PA
47,2020-07-14,0.7117894736842105,Tennessee,TN
48,2020-07-14,0.7316417322834645,Texas,TX
49,2020-07-14,0.3099999999999999,Utah,UT
50,2020-07-14,0.0197928571428571,Vermont,VT
51,2020-07-14,0.5951263157894736,Virginia,VA
30,2020-07-14,0.0800857142857142,Montana,MT
53,2020-07-14,0.5370641025641026,Washington,WA
54,2020-07-14,0.1194363636363636,West Virginia,WV
55,2020-07-14,0.3082819444444443,Wisconsin,WI
56,2020-07-14,0.2134347826086957,Wyoming,WY
46,2020-07-14,0.4118787878787879,South Dakota,SD
12,2020-07-15,1.567462686567164,Florida,FL
11,2020-07-15,0.85,District Of Columbia,DC
10,2020-07-15,0.92,Delaware,DE
9,2020-07-15,0.3574999999999999,Connecticut,CT
1,2020-07-15,1.7285074626865669,Alabama,AL
6,2020-07-15,0.8222413793103445,California,CA
5,2020-07-15,1.1619799999999996,Arkansas,AR
4,2020-07-15,2.912666666666667,Arizona,AZ
13,2020-07-15,1.139867924528301,Georgia,GA
8,2020-07-15,0.2718546875,Colorado,CO
16,2020-07-15,0.417,Idaho,ID
21,2020-07-15,0.2192641666666667,Kentucky,KY
18,2020-07-15,0.3495043478260869,Indiana,IN
19,2020-07-15,0.8250808080808084,Iowa,IA
20,2020-07-15,0.2365142857142857,Kansas,KS
22,2020-07-15,1.7859375,Louisiana,LA
23,2020-07-15,0.08690625,Maine,ME
24,2020-07-15,0.5679583333333335,Maryland,MD
25,2020-07-15,0.2643571428571428,Massachusetts,MA
26,2020-07-15,0.1730457831325301,Michigan,MI
27,2020-07-15,0.4527436781609193,Minnesota,MN
28,2020-07-15,1.5265853658536586,Mississippi,MS
29,2020-07-15,0.26176,Missouri,MO
56,2020-07-15,0.2105652173913043,Wyoming,WY
17,2020-07-15,0.2231254901960784,Illinois,IL
44,2020-07-15,0.3474,Rhode Island,RI
40,2020-07-15,0.3201298701298701,Oklahoma,OK
39,2020-07-15,0.2878295454545453,Ohio,OH
38,2020-07-15,0.1228867924528302,North Dakota,ND
37,2020-07-15,0.9278299999999998,North Carolina,NC
32,2020-07-15,0.2853529411764706,Nevada,NV
35,2020-07-15,0.4821818181818182,New Mexico,NM
34,2020-07-15,0.56,New Jersey,NJ
33,2020-07-15,0.11656,New Hampshire,NH
41,2020-07-15,0.4363333333333334,Oregon,OR
36,2020-07-15,0.2089790322580644,New York,NY
42,2020-07-15,0.214597014925373,Pennsylvania,PA
30,2020-07-15,0.0876732142857142,Montana,MT
45,2020-07-15,1.4654347826086955,South Carolina,SC
46,2020-07-15,0.3945909090909091,South Dakota,SD
47,2020-07-15,0.7258421052631581,Tennessee,TN
49,2020-07-15,0.3086206896551723,Utah,UT
50,2020-07-15,0.0196428571428571,Vermont,VT
51,2020-07-15,0.5832496240601505,Virginia,VA
53,2020-07-15,0.5425641025641026,Washington,WA
54,2020-07-15,0.1203454545454545,West Virginia,WV
55,2020-07-15,0.3113069444444444,Wisconsin,WI
31,2020-07-15,0.2163010752688172,Nebraska,NE
48,2020-07-15,0.7498740157480311,Texas,TX
12,2020-07-16,1.6068656716417915,Florida,FL
11,2020-07-16,0.8,District Of Columbia,DC
10,2020-07-16,0.885,Delaware,DE
8,2020-07-16,0.2627812500000001,Colorado,CO
29,2020-07-16,0.2618695652173913,Missouri,MO
5,2020-07-16,1.1611066666666667,Arkansas,AR
4,2020-07-16,2.885333333333333,Arizona,AZ
1,2020-07-16,1.7216417910447763,Alabama,AL
13,2020-07-16,1.1496477987421383,Georgia,GA
6,2020-07-16,0.8248275862068964,California,CA
16,2020-07-16,0.4257727272727272,Idaho,ID
25,2020-07-16,0.2496428571428571,Massachusetts,MA
18,2020-07-16,0.3445543478260869,Indiana,IN
17,2020-07-16,0.2212245098039215,Illinois,IL
26,2020-07-16,0.1719156626506024,Michigan,MI
24,2020-07-16,0.5534583333333333,Maryland,MD
23,2020-07-16,0.0816687499999999,Maine,ME
27,2020-07-16,0.4436436781609194,Minnesota,MN
21,2020-07-16,0.2245408333333333,Kentucky,KY
20,2020-07-16,0.2333238095238095,Kansas,KS
19,2020-07-16,0.8084848484848487,Iowa,IA
28,2020-07-16,1.528536585365854,Mississippi,MS
9,2020-07-16,0.3337500000000001,Connecticut,CT
22,2020-07-16,1.79703125,Louisiana,LA
30,2020-07-16,0.0951874999999999,Montana,MT
44,2020-07-16,0.3276,Rhode Island,RI
56,2020-07-16,0.2085217391304347,Wyoming,WY
40,2020-07-16,0.3237922077922078,Oklahoma,OK
39,2020-07-16,0.2875113636363636,Ohio,OH
38,2020-07-16,0.1280943396226415,North Dakota,ND
37,2020-07-16,0.9235100000000002,North Carolina,NC
32,2020-07-16,0.2898823529411765,Nevada,NV
34,2020-07-16,0.531904761904762,New Jersey,NJ
33,2020-07-16,0.11065,New Hampshire,NH
41,2020-07-16,0.4407222222222222,Oregon,OR
36,2020-07-16,0.2003693548387097,New York,NY
42,2020-07-16,0.211,Pennsylvania,PA
35,2020-07-16,0.4773030303030303,New Mexico,NM
45,2020-07-16,1.4884782608695657,South Carolina,SC
48,2020-07-16,0.7666291338582678,Texas,TX
55,2020-07-16,0.3142194444444444,Wisconsin,WI
54,2020-07-16,0.1208545454545454,West Virginia,WV
53,2020-07-16,0.5474102564102565,Washington,WA
51,2020-07-16,0.569224060150376,Virginia,VA
31,2020-07-16,0.2053978494623655,Nebraska,NE
49,2020-07-16,0.3072413793103448,Utah,UT
47,2020-07-16,0.7414842105263155,Tennessee,TN
46,2020-07-16,0.3757878787878788,South Dakota,SD
50,2020-07-16,0.0196357142857142,Vermont,VT
13,2020-07-17,1.1549371069182388,Georgia,GA
1,2020-07-17,1.7191044776119406,Alabama,AL
4,2020-07-17,2.8546666666666662,Arizona,AZ
5,2020-07-17,1.15888,Arkansas,AR
6,2020-07-17,0.8270000000000002,California,CA
8,2020-07-17,0.2551249999999999,Colorado,CO
9,2020-07-17,0.315,Connecticut,CT
10,2020-07-17,0.855,Delaware,DE
11,2020-07-17,0.77,District Of Columbia,DC
12,2020-07-17,1.6453731343283582,Florida,FL
16,2020-07-17,0.4348863636363637,Idaho,ID
28,2020-07-17,1.5289024390243906,Mississippi,MS
18,2020-07-17,0.341032608695652,Indiana,IN
19,2020-07-17,0.7859797979797981,Iowa,IA
20,2020-07-17,0.2314285714285714,Kansas,KS
21,2020-07-17,0.2293224999999999,Kentucky,KY
22,2020-07-17,1.8053125,Louisiana,LA
23,2020-07-17,0.07881875,Maine,ME
24,2020-07-17,0.5382500000000001,Maryland,MD
25,2020-07-17,0.235,Massachusetts,MA
26,2020-07-17,0.1719277108433735,Michigan,MI
27,2020-07-17,0.4355862068965518,Minnesota,MN
29,2020-07-17,0.2634869565217392,Missouri,MO
56,2020-07-17,0.2081304347826087,Wyoming,WY
17,2020-07-17,0.2193392156862744,Illinois,IL
44,2020-07-17,0.3168,Rhode Island,RI
41,2020-07-17,0.4458055555555557,Oregon,OR
32,2020-07-17,0.296235294117647,Nevada,NV
33,2020-07-17,0.10625,New Hampshire,NH
34,2020-07-17,0.5076190476190477,New Jersey,NJ
35,2020-07-17,0.4729090909090909,New Mexico,NM
36,2020-07-17,0.1921096774193548,New York,NY
37,2020-07-17,0.9212700000000004,North Carolina,NC
38,2020-07-17,0.1325471698113207,North Dakota,ND
39,2020-07-17,0.2873636363636362,Ohio,OH
